audio_path,text,start,end
data/TRAIN/DR4/MCSS0/SX390.WAV,nine,12931,18200
data/TRAIN/DR4/MCSS0/SX390.WAV,pairs,18200,24040
data/TRAIN/DR4/MCSS0/SX390.WAV,of,24040,24960
data/TRAIN/DR4/MCSS0/SX390.WAV,socks,24960,32334
data/TRAIN/DR4/MCSS0/SX390.WAV,for,32334,34297
data/TRAIN/DR4/MCSS0/SX390.WAV,each,34297,38099
data/TRAIN/DR4/MCSS0/SX390.WAV,brother,38099,44920
data/TRAIN/DR4/MCSS0/SX30.WAV,get,3920,5800
data/TRAIN/DR4/MCSS0/SX30.WAV,a,5800,7160
data/TRAIN/DR4/MCSS0/SX30.WAV,calico,7160,16440
data/TRAIN/DR4/MCSS0/SX30.WAV,cat,16440,22720
data/TRAIN/DR4/MCSS0/SX30.WAV,to,22720,23640
data/TRAIN/DR4/MCSS0/SX30.WAV,keep,23640,30360
data/TRAIN/DR4/MCSS0/SI688.WAV,the,2300,3720
data/TRAIN/DR4/MCSS0/SI688.WAV,dead,3720,8840
data/TRAIN/DR4/MCSS0/SI688.WAV,spirits,8840,17420
data/TRAIN/DR4/MCSS0/SI688.WAV,occupied,17420,27112
data/TRAIN/DR4/MCSS0/SI688.WAV,a,27112,27864
data/TRAIN/DR4/MCSS0/SI688.WAV,prominent,27864,38100
data/TRAIN/DR4/MCSS0/SI688.WAV,place,38100,44635
data/TRAIN/DR4/MCSS0/SI688.WAV,in,44635,46222
data/TRAIN/DR4/MCSS0/SI688.WAV,every,46222,52600
data/TRAIN/DR4/MCSS0/SI688.WAV,hope,52600,58280
data/TRAIN/DR4/MCSS0/SI688.WAV,and,58280,59880
data/TRAIN/DR4/MCSS0/SI688.WAV,in,59880,62600
data/TRAIN/DR4/MCSS0/SI688.WAV,every,62600,67640
data/TRAIN/DR4/MCSS0/SI688.WAV,fear,67640,74120
data/TRAIN/DR4/MCSS0/SX120.WAV,the,1936,3000
data/TRAIN/DR4/MCSS0/SX120.WAV,coyote,3000,13880
data/TRAIN/DR4/MCSS0/SX120.WAV,bobcat,18360,29201
data/TRAIN/DR4/MCSS0/SX120.WAV,and,29201,30412
data/TRAIN/DR4/MCSS0/SX120.WAV,hyena,30412,38938
data/TRAIN/DR4/MCSS0/SX120.WAV,are,39731,41904
data/TRAIN/DR4/MCSS0/SX120.WAV,wild,41904,47167
data/TRAIN/DR4/MCSS0/SX120.WAV,animals,47167,55430
data/TRAIN/DR4/MCDR0/SI524.WAV,within,2280,6040
data/TRAIN/DR4/MCDR0/SI524.WAV,a,6040,7320
data/TRAIN/DR4/MCDR0/SI524.WAV,system,7320,14920
data/TRAIN/DR4/MCDR0/SI524.WAV,however,14920,23640
data/TRAIN/DR4/MCDR0/SI524.WAV,the,28280,30760
data/TRAIN/DR4/MCDR0/SI524.WAV,autonomy,28783,39436
data/TRAIN/DR4/MCDR0/SI524.WAV,of,39436,41320
data/TRAIN/DR4/MCDR0/SI524.WAV,each,41320,44825
data/TRAIN/DR4/MCDR0/SI524.WAV,member,45905,50520
data/TRAIN/DR4/MCDR0/SI524.WAV,library,50520,59774
data/TRAIN/DR4/MCDR0/SI524.WAV,is,61720,64440
data/TRAIN/DR4/MCDR0/SI524.WAV,preserved,64440,74187
data/TRAIN/DR4/MCDR0/SX164.WAV,curiosity,3640,18680
data/TRAIN/DR4/MCDR0/SX164.WAV,and,22760,24522
data/TRAIN/DR4/MCDR0/SX164.WAV,mediocrity,24522,39800
data/TRAIN/DR4/MCDR0/SX164.WAV,seldom,39800,47000
data/TRAIN/DR4/MCDR0/SX164.WAV,coexist,47000,59006
data/TRAIN/DR4/MCDR0/SI1784.WAV,there,4067,5681
data/TRAIN/DR4/MCDR0/SI1784.WAV,was,5681,9023
data/TRAIN/DR4/MCDR0/SI1784.WAV,a,9023,9942
data/TRAIN/DR4/MCDR0/SI1784.WAV,grunt,9942,16751
data/TRAIN/DR4/MCDR0/SI1784.WAV,curiously,20469,32125
data/TRAIN/DR4/MCDR0/SI1784.WAV,inarticulate,33879,45720
data/TRAIN/DR4/MCDR0/SI1784.WAV,like,48021,51276
data/TRAIN/DR4/MCDR0/SI1784.WAV,that,51276,53991
data/TRAIN/DR4/MCDR0/SI1784.WAV,of,53991,56163
data/TRAIN/DR4/MCDR0/SI1784.WAV,an,56163,57584
data/TRAIN/DR4/MCDR0/SI1784.WAV,animal,57584,64601
data/TRAIN/DR4/MCDR0/SI1784.WAV,in,64601,66190
data/TRAIN/DR4/MCDR0/SI1784.WAV,pain,66190,71979
data/TRAIN/DR4/MCDR0/SI1154.WAV,only,2520,7561
data/TRAIN/DR4/MCDR0/SI1154.WAV,incomplete,9733,20845
data/TRAIN/DR4/MCDR0/SI1154.WAV,imperfect,22740,31707
data/TRAIN/DR4/MCDR0/SI1154.WAV,things,31707,38079
data/TRAIN/DR4/MCDR0/SI1154.WAV,move,38920,42120
data/TRAIN/DR4/MCDR0/SI1154.WAV,towards,42120,48963
data/TRAIN/DR4/MCDR0/SI1154.WAV,what,49834,52061
data/TRAIN/DR4/MCDR0/SI1154.WAV,they,52061,53960
data/TRAIN/DR4/MCDR0/SI1154.WAV,lack,53960,61078
data/TRAIN/DR4/MCDR0/SX74.WAV,an,2058,4200
data/TRAIN/DR4/MCDR0/SX74.WAV,official,4200,11000
data/TRAIN/DR4/MCDR0/SX74.WAV,deadline,11000,19550
data/TRAIN/DR4/MCDR0/SX74.WAV,cannot,19550,26600
data/TRAIN/DR4/MCDR0/SX74.WAV,be,26600,28680
data/TRAIN/DR4/MCDR0/SX74.WAV,postponed,28680,40302
data/TRAIN/DR4/MCDR0/SX344.WAV,i,2120,3676
data/TRAIN/DR4/MCDR0/SX344.WAV,know,3676,6851
data/TRAIN/DR4/MCDR0/SX344.WAV,i,6851,9080
data/TRAIN/DR4/MCDR0/SX344.WAV,didnt,9080,14872
data/TRAIN/DR4/MCDR0/SX344.WAV,meet,14872,18464
data/TRAIN/DR4/MCDR0/SX344.WAV,her,18464,22809
data/TRAIN/DR4/MCDR0/SX344.WAV,early,26234,31415
data/TRAIN/DR4/MCDR0/SX344.WAV,enough,31415,37160
data/TRAIN/DR4/MCDR0/SX434.WAV,each,2440,5463
data/TRAIN/DR4/MCDR0/SX434.WAV,stag,5463,13618
data/TRAIN/DR4/MCDR0/SX434.WAV,surely,13618,19885
data/TRAIN/DR4/MCDR0/SX434.WAV,finds,19885,27000
data/TRAIN/DR4/MCDR0/SX434.WAV,a,27000,27880
data/TRAIN/DR4/MCDR0/SX434.WAV,big,27880,32816
data/TRAIN/DR4/MCDR0/SX434.WAV,fawn,32816,39727
data/TRAIN/DR4/MCDR0/SX254.WAV,do,2200,3800
data/TRAIN/DR4/MCDR0/SX254.WAV,they,3800,7561
data/TRAIN/DR4/MCDR0/SX254.WAV,allow,7561,13284
data/TRAIN/DR4/MCDR0/SX254.WAV,atheists,15122,23160
data/TRAIN/DR4/MCDR0/SX254.WAV,in,23160,23880
data/TRAIN/DR4/MCDR0/SX254.WAV,church,23880,30440
data/TRAIN/DR4/MLEL0/SI1246.WAV,he,7597,9524
data/TRAIN/DR4/MLEL0/SI1246.WAV,was,9524,16960
data/TRAIN/DR4/MLEL0/SI1246.WAV,thus,18276,24358
data/TRAIN/DR4/MLEL0/SI1246.WAV,an,24358,26221
data/TRAIN/DR4/MLEL0/SI1246.WAV,early,26221,32657
data/TRAIN/DR4/MLEL0/SI1246.WAV,and,32657,36758
data/TRAIN/DR4/MLEL0/SI1246.WAV,spectacular,36758,44393
data/TRAIN/DR4/MLEL0/SI1246.WAV,victim,44393,51323
data/TRAIN/DR4/MLEL0/SI1876.WAV,a,9023,10502
data/TRAIN/DR4/MLEL0/SI1876.WAV,voice,10502,17127
data/TRAIN/DR4/MLEL0/SI1876.WAV,spoke,17127,22410
data/TRAIN/DR4/MLEL0/SI1876.WAV,near,22410,25900
data/TRAIN/DR4/MLEL0/SI1876.WAV,at,25900,27577
data/TRAIN/DR4/MLEL0/SI1876.WAV,hand,27577,34673
data/TRAIN/DR4/MLEL0/SX166.WAV,biologists,1932,12396
data/TRAIN/DR4/MLEL0/SX166.WAV,use,12396,15720
data/TRAIN/DR4/MLEL0/SX166.WAV,radioactive,15720,27560
data/TRAIN/DR4/MLEL0/SX166.WAV,isotopes,27560,38238
data/TRAIN/DR4/MLEL0/SX166.WAV,to,38238,40864
data/TRAIN/DR4/MLEL0/SX166.WAV,study,40864,47644
data/TRAIN/DR4/MLEL0/SX166.WAV,microorganisms,47644,65983
data/TRAIN/DR4/MLEL0/SX76.WAV,gently,10440,15233
data/TRAIN/DR4/MLEL0/SX76.WAV,place,15233,20900
data/TRAIN/DR4/MLEL0/SX76.WAV,jims,20900,27440
data/TRAIN/DR4/MLEL0/SX76.WAV,foam,27440,31941
data/TRAIN/DR4/MLEL0/SX76.WAV,sculpture,31941,40104
data/TRAIN/DR4/MLEL0/SX76.WAV,in,40104,42141
data/TRAIN/DR4/MLEL0/SX76.WAV,the,42141,43000
data/TRAIN/DR4/MLEL0/SX76.WAV,box,43000,51337
data/TRAIN/DR4/MLEL0/SX436.WAV,please,10703,18440
data/TRAIN/DR4/MLEL0/SX436.WAV,sing,18440,22935
data/TRAIN/DR4/MLEL0/SX436.WAV,just,22935,29160
data/TRAIN/DR4/MLEL0/SX436.WAV,the,29160,30200
data/TRAIN/DR4/MLEL0/SX436.WAV,club,30200,36503
data/TRAIN/DR4/MLEL0/SX436.WAV,theme,36503,43153
data/TRAIN/DR4/MLEL0/SX346.WAV,the,2124,3080
data/TRAIN/DR4/MLEL0/SX346.WAV,barracuda,3080,12360
data/TRAIN/DR4/MLEL0/SX346.WAV,recoiled,12360,21597
data/TRAIN/DR4/MLEL0/SX346.WAV,from,21597,25542
data/TRAIN/DR4/MLEL0/SX346.WAV,the,25542,26780
data/TRAIN/DR4/MLEL0/SX346.WAV,serpents,26780,34704
data/TRAIN/DR4/MLEL0/SX346.WAV,poisonous,34704,43266
data/TRAIN/DR4/MLEL0/SX346.WAV,fangs,43266,52039
data/TRAIN/DR4/MLEL0/SI616.WAV,he,3320,5765
data/TRAIN/DR4/MLEL0/SI616.WAV,injected,5765,13929
data/TRAIN/DR4/MLEL0/SI616.WAV,more,13929,17720
data/TRAIN/DR4/MLEL0/SI616.WAV,vitality,17720,28741
data/TRAIN/DR4/MLEL0/SI616.WAV,into,28741,33080
data/TRAIN/DR4/MLEL0/SI616.WAV,the,33080,34660
data/TRAIN/DR4/MLEL0/SI616.WAV,score,34660,42120
data/TRAIN/DR4/MLEL0/SI616.WAV,than,42120,45240
data/TRAIN/DR4/MLEL0/SI616.WAV,it,45240,47493
data/TRAIN/DR4/MLEL0/SI616.WAV,has,47493,53800
data/TRAIN/DR4/MLEL0/SI616.WAV,revealed,53800,60680
data/TRAIN/DR4/MLEL0/SI616.WAV,in,60680,62808
data/TRAIN/DR4/MLEL0/SI616.WAV,many,62808,67600
data/TRAIN/DR4/MLEL0/SI616.WAV,years,67600,73116
data/TRAIN/DR4/MLEL0/SX256.WAV,the,16200,17545
data/TRAIN/DR4/MLEL0/SX256.WAV,irate,17545,24062
data/TRAIN/DR4/MLEL0/SX256.WAV,actor,24062,29868
data/TRAIN/DR4/MLEL0/SX256.WAV,stomped,29868,36142
data/TRAIN/DR4/MLEL0/SX256.WAV,away,36142,40605
data/TRAIN/DR4/MLEL0/SX256.WAV,idiotically,41995,52520
data/TRAIN/DR4/FEEH0/SX302.WAV,tofu,2120,8480
data/TRAIN/DR4/FEEH0/SX302.WAV,is,10520,13160
data/TRAIN/DR4/FEEH0/SX302.WAV,made,13160,16668
data/TRAIN/DR4/FEEH0/SX302.WAV,from,16668,20200
data/TRAIN/DR4/FEEH0/SX302.WAV,processed,20200,30760
data/TRAIN/DR4/FEEH0/SX302.WAV,soybeans,27320,41960
data/TRAIN/DR4/FEEH0/SI1742.WAV,with,2200,4120
data/TRAIN/DR4/FEEH0/SI1742.WAV,her,4120,6040
data/TRAIN/DR4/FEEH0/SI1742.WAV,sharp,6040,12520
data/TRAIN/DR4/FEEH0/SI1742.WAV,tongue,12520,17960
data/TRAIN/DR4/FEEH0/SI1742.WAV,shed,17960,21400
data/TRAIN/DR4/FEEH0/SI1742.WAV,have,21400,23880
data/TRAIN/DR4/FEEH0/SI1742.WAV,cut,23880,27240
data/TRAIN/DR4/FEEH0/SI1742.WAV,his,27240,30200
data/TRAIN/DR4/FEEH0/SI1742.WAV,pompousness,30200,40772
data/TRAIN/DR4/FEEH0/SI1742.WAV,to,40772,42652
data/TRAIN/DR4/FEEH0/SI1742.WAV,ribbons,42652,51720
data/TRAIN/DR4/FEEH0/SX212.WAV,i,2616,4200
data/TRAIN/DR4/FEEH0/SX212.WAV,gave,4200,7812
data/TRAIN/DR4/FEEH0/SX212.WAV,them,7812,10200
data/TRAIN/DR4/FEEH0/SX212.WAV,several,10200,15800
data/TRAIN/DR4/FEEH0/SX212.WAV,choices,15800,25763
data/TRAIN/DR4/FEEH0/SX212.WAV,and,25763,28574
data/TRAIN/DR4/FEEH0/SX212.WAV,let,28574,31640
data/TRAIN/DR4/FEEH0/SX212.WAV,them,31640,34200
data/TRAIN/DR4/FEEH0/SX212.WAV,set,34200,37560
data/TRAIN/DR4/FEEH0/SX212.WAV,the,37560,39000
data/TRAIN/DR4/FEEH0/SX212.WAV,priorities,39000,51560
data/TRAIN/DR4/FEEH0/SX392.WAV,a,2120,3040
data/TRAIN/DR4/FEEH0/SX392.WAV,young,3040,7895
data/TRAIN/DR4/FEEH0/SX392.WAV,mouse,7895,16083
data/TRAIN/DR4/FEEH0/SX392.WAV,scampered,16083,22266
data/TRAIN/DR4/FEEH0/SX392.WAV,across,22266,27680
data/TRAIN/DR4/FEEH0/SX392.WAV,the,27680,29400
data/TRAIN/DR4/FEEH0/SX392.WAV,field,29400,34924
data/TRAIN/DR4/FEEH0/SX392.WAV,and,34924,36840
data/TRAIN/DR4/FEEH0/SX392.WAV,disappeared,36840,47560
data/TRAIN/DR4/FEEH0/SI471.WAV,suddenly,2360,12760
data/TRAIN/DR4/FEEH0/SI471.WAV,my,14328,17420
data/TRAIN/DR4/FEEH0/SI471.WAV,reflexes,17420,28360
data/TRAIN/DR4/FEEH0/SI471.WAV,are,28360,30120
data/TRAIN/DR4/FEEH0/SI471.WAV,gone,30120,37080
data/TRAIN/DR4/FEEH0/SX32.WAV,its,2440,5389
data/TRAIN/DR4/FEEH0/SX32.WAV,fun,5389,9065
data/TRAIN/DR4/FEEH0/SX32.WAV,to,9065,10720
data/TRAIN/DR4/FEEH0/SX32.WAV,roast,10720,15888
data/TRAIN/DR4/FEEH0/SX32.WAV,marshmallows,15888,27404
data/TRAIN/DR4/FEEH0/SX32.WAV,on,27404,30120
data/TRAIN/DR4/FEEH0/SX32.WAV,a,30120,31240
data/TRAIN/DR4/FEEH0/SX32.WAV,gas,31240,36511
data/TRAIN/DR4/FEEH0/SX32.WAV,burner,36511,43000
data/TRAIN/DR4/FEEH0/SI1112.WAV,he,2280,3760
data/TRAIN/DR4/FEEH0/SI1112.WAV,will,3760,5960
data/TRAIN/DR4/FEEH0/SI1112.WAV,say,5960,9720
data/TRAIN/DR4/FEEH0/SI1112.WAV,that,9720,12200
data/TRAIN/DR4/FEEH0/SI1112.WAV,our,12200,13400
data/TRAIN/DR4/FEEH0/SI1112.WAV,country,13400,21013
data/TRAIN/DR4/FEEH0/SI1112.WAV,is,21013,23000
data/TRAIN/DR4/FEEH0/SI1112.WAV,even,23000,27240
data/TRAIN/DR4/FEEH0/SI1112.WAV,now,25960,31498
data/TRAIN/DR4/FEEH0/SI1112.WAV,a,32417,34548
data/TRAIN/DR4/FEEH0/SI1112.WAV,homogeneous,34548,45400
data/TRAIN/DR4/FEEH0/SI1112.WAV,community,45400,54680
data/TRAIN/DR4/FEEH0/SX122.WAV,encyclopedias,2200,18280
data/TRAIN/DR4/FEEH0/SX122.WAV,seldom,18280,23240
data/TRAIN/DR4/FEEH0/SX122.WAV,present,23240,30454
data/TRAIN/DR4/FEEH0/SX122.WAV,anecdotal,30454,39477
data/TRAIN/DR4/FEEH0/SX122.WAV,evidence,39477,50600
data/TRAIN/DR4/MFWK0/SX259.WAV,tornados,2040,11400
data/TRAIN/DR4/MFWK0/SX259.WAV,often,11400,16680
data/TRAIN/DR4/MFWK0/SX259.WAV,destroy,16680,23480
data/TRAIN/DR4/MFWK0/SX259.WAV,acres,24280,30360
data/TRAIN/DR4/MFWK0/SX259.WAV,of,30360,33044
data/TRAIN/DR4/MFWK0/SX259.WAV,farm,33044,37305
data/TRAIN/DR4/MFWK0/SX259.WAV,land,37305,42340
data/TRAIN/DR4/MFWK0/SI619.WAV,he,2040,4040
data/TRAIN/DR4/MFWK0/SI619.WAV,praises,4040,13368
data/TRAIN/DR4/MFWK0/SI619.WAV,many,13911,18381
data/TRAIN/DR4/MFWK0/SI619.WAV,individuals,18381,29880
data/TRAIN/DR4/MFWK0/SI619.WAV,generously,29880,39480
data/TRAIN/DR4/MFWK0/SX439.WAV,that,2040,4511
data/TRAIN/DR4/MFWK0/SX439.WAV,stinging,4511,12783
data/TRAIN/DR4/MFWK0/SX439.WAV,vapor,12783,18520
data/TRAIN/DR4/MFWK0/SX439.WAV,was,18520,21806
data/TRAIN/DR4/MFWK0/SX439.WAV,caused,21806,28596
data/TRAIN/DR4/MFWK0/SX439.WAV,by,28596,30360
data/TRAIN/DR4/MFWK0/SX439.WAV,chloride,30360,39352
data/TRAIN/DR4/MFWK0/SX439.WAV,vaporization,39352,52539
data/TRAIN/DR4/MFWK0/SX349.WAV,the,2120,2715
data/TRAIN/DR4/MFWK0/SX349.WAV,preschooler,2715,12600
data/TRAIN/DR4/MFWK0/SX349.WAV,couldnt,12600,18120
data/TRAIN/DR4/MFWK0/SX349.WAV,verbalize,18120,28741
data/TRAIN/DR4/MFWK0/SX349.WAV,her,28741,31240
data/TRAIN/DR4/MFWK0/SX349.WAV,feelings,31240,39000
data/TRAIN/DR4/MFWK0/SX349.WAV,about,39000,43480
data/TRAIN/DR4/MFWK0/SX349.WAV,the,43480,45000
data/TRAIN/DR4/MFWK0/SX349.WAV,emergency,44075,53809
data/TRAIN/DR4/MFWK0/SX349.WAV,conditions,53809,65673
data/TRAIN/DR4/MFWK0/SX79.WAV,will,2120,3560
data/TRAIN/DR4/MFWK0/SX79.WAV,you,3560,5240
data/TRAIN/DR4/MFWK0/SX79.WAV,please,5240,11279
data/TRAIN/DR4/MFWK0/SX79.WAV,describe,11279,20760
data/TRAIN/DR4/MFWK0/SX79.WAV,the,20760,22684
data/TRAIN/DR4/MFWK0/SX79.WAV,idiotic,22684,33000
data/TRAIN/DR4/MFWK0/SX79.WAV,predicament,33000,41568
data/TRAIN/DR4/MFWK0/SX169.WAV,how,2120,4553
data/TRAIN/DR4/MFWK0/SX169.WAV,would,4553,7770
data/TRAIN/DR4/MFWK0/SX169.WAV,you,6934,9274
data/TRAIN/DR4/MFWK0/SX169.WAV,evaluate,9274,19560
data/TRAIN/DR4/MFWK0/SX169.WAV,this,19560,22360
data/TRAIN/DR4/MFWK0/SX169.WAV,algebraic,22360,34059
data/TRAIN/DR4/MFWK0/SX169.WAV,expression,34059,43535
data/TRAIN/DR4/MFWK0/SI1879.WAV,that,2280,5240
data/TRAIN/DR4/MFWK0/SI1879.WAV,touched,5240,10920
data/TRAIN/DR4/MFWK0/SI1879.WAV,off,10920,15240
data/TRAIN/DR4/MFWK0/SI1879.WAV,a,15240,16680
data/TRAIN/DR4/MFWK0/SI1879.WAV,total,16680,23080
data/TRAIN/DR4/MFWK0/SI1879.WAV,stampede,23080,35493
data/TRAIN/DR4/MFWK0/SI1249.WAV,maybe,2280,6680
data/TRAIN/DR4/MFWK0/SI1249.WAV,twenty,6680,14454
data/TRAIN/DR4/MFWK0/SI1249.WAV,thirty,19000,23937
data/TRAIN/DR4/MFWK0/SI1249.WAV,fifty,29368,36120
data/TRAIN/DR4/MKAM0/SI1250.WAV,evidence,2355,10986
data/TRAIN/DR4/MKAM0/SI1250.WAV,that,10986,13281
data/TRAIN/DR4/MKAM0/SI1250.WAV,other,13281,17587
data/TRAIN/DR4/MKAM0/SI1250.WAV,sources,17587,25480
data/TRAIN/DR4/MKAM0/SI1250.WAV,of,25480,28073
data/TRAIN/DR4/MKAM0/SI1250.WAV,financing,28073,37581
data/TRAIN/DR4/MKAM0/SI1250.WAV,are,37581,40572
data/TRAIN/DR4/MKAM0/SI1250.WAV,unavailable,40572,50880
data/TRAIN/DR4/MKAM0/SI1250.WAV,must,53655,58280
data/TRAIN/DR4/MKAM0/SI1250.WAV,be,58280,59640
data/TRAIN/DR4/MKAM0/SI1250.WAV,provided,59640,69460
data/TRAIN/DR4/MKAM0/SX416.WAV,a,2196,3781
data/TRAIN/DR4/MKAM0/SX416.WAV,huge,3781,9960
data/TRAIN/DR4/MKAM0/SX416.WAV,power,9960,15686
data/TRAIN/DR4/MKAM0/SX416.WAV,outage,17089,22333
data/TRAIN/DR4/MKAM0/SX416.WAV,rarely,23214,28860
data/TRAIN/DR4/MKAM0/SX416.WAV,occurs,28860,38809
data/TRAIN/DR4/MKAM0/SX146.WAV,cyclical,2548,10840
data/TRAIN/DR4/MKAM0/SX146.WAV,programs,10840,22330
data/TRAIN/DR4/MKAM0/SX146.WAV,will,23460,25640
data/TRAIN/DR4/MKAM0/SX146.WAV,never,25640,29080
data/TRAIN/DR4/MKAM0/SX146.WAV,compile,29080,37240
data/TRAIN/DR4/MKAM0/SX56.WAV,academic,2120,10096
data/TRAIN/DR4/MKAM0/SX56.WAV,aptitude,10096,20760
data/TRAIN/DR4/MKAM0/SX56.WAV,guarantees,20760,31080
data/TRAIN/DR4/MKAM0/SX56.WAV,your,31080,33240
data/TRAIN/DR4/MKAM0/SX56.WAV,diploma,33240,41167
data/TRAIN/DR4/MKAM0/SX236.WAV,clear,2600,7640
data/TRAIN/DR4/MKAM0/SX236.WAV,pronunciation,7640,21939
data/TRAIN/DR4/MKAM0/SX236.WAV,is,21939,24920
data/TRAIN/DR4/MKAM0/SX236.WAV,appreciated,24920,35718
data/TRAIN/DR4/MKAM0/SX326.WAV,steve,2381,9480
data/TRAIN/DR4/MKAM0/SX326.WAV,collects,9480,17253
data/TRAIN/DR4/MKAM0/SX326.WAV,rare,18280,23229
data/TRAIN/DR4/MKAM0/SX326.WAV,and,23229,26890
data/TRAIN/DR4/MKAM0/SX326.WAV,novel,25399,30268
data/TRAIN/DR4/MKAM0/SX326.WAV,coins,30268,41058
data/TRAIN/DR4/MKAM0/SI1316.WAV,space,3133,8981
data/TRAIN/DR4/MKAM0/SI1316.WAV,probes,8981,16843
data/TRAIN/DR4/MKAM0/SI1316.WAV,have,16843,19400
data/TRAIN/DR4/MKAM0/SI1316.WAV,yielded,19400,27933
data/TRAIN/DR4/MKAM0/SI1316.WAV,little,27933,31833
data/TRAIN/DR4/MKAM0/SI1316.WAV,information,31833,43317
data/TRAIN/DR4/MKAM0/SI1465.WAV,this,4040,6520
data/TRAIN/DR4/MKAM0/SI1465.WAV,process,6520,17480
data/TRAIN/DR4/MKAM0/SI1465.WAV,is,18840,20280
data/TRAIN/DR4/MKAM0/SI1465.WAV,especially,20280,28680
data/TRAIN/DR4/MKAM0/SI1465.WAV,difficult,28680,37960
data/TRAIN/DR4/MKAM0/SI1465.WAV,since,41960,46975
data/TRAIN/DR4/MKAM0/SI1465.WAV,gyro,46975,53960
data/TRAIN/DR4/MKAM0/SI1465.WAV,drifting,53960,61692
data/TRAIN/DR4/MKAM0/SI1465.WAV,is,63074,64847
data/TRAIN/DR4/MKAM0/SI1465.WAV,typically,64847,71912
data/TRAIN/DR4/MKAM0/SI1465.WAV,random,71912,78975
data/TRAIN/DR4/MSMS0/SX263.WAV,how,2360,4760
data/TRAIN/DR4/MSMS0/SX263.WAV,oily,5535,9880
data/TRAIN/DR4/MSMS0/SX263.WAV,do,9880,12657
data/TRAIN/DR4/MSMS0/SX263.WAV,you,12657,14519
data/TRAIN/DR4/MSMS0/SX263.WAV,like,14519,19310
data/TRAIN/DR4/MSMS0/SX263.WAV,your,19310,21230
data/TRAIN/DR4/MSMS0/SX263.WAV,salad,21230,28475
data/TRAIN/DR4/MSMS0/SX263.WAV,dressing,28475,33928
data/TRAIN/DR4/MSMS0/SI2063.WAV,to,1100,4040
data/TRAIN/DR4/MSMS0/SI2063.WAV,his,4040,8270
data/TRAIN/DR4/MSMS0/SI2063.WAV,surprise,8270,16139
data/TRAIN/DR4/MSMS0/SI2063.WAV,his,16139,18200
data/TRAIN/DR4/MSMS0/SI2063.WAV,plan,18200,23770
data/TRAIN/DR4/MSMS0/SI2063.WAV,worked,23770,28520
data/TRAIN/DR4/MSMS0/SI2063.WAV,perfectly,28520,37320
data/TRAIN/DR4/MSMS0/SI803.WAV,insulate,2280,12440
data/TRAIN/DR4/MSMS0/SI803.WAV,weatherstrip,13631,24880
data/TRAIN/DR4/MSMS0/SI803.WAV,double,26440,30545
data/TRAIN/DR4/MSMS0/SI803.WAV,glaze,30545,37690
data/TRAIN/DR4/MSMS0/SI803.WAV,to,37690,40280
data/TRAIN/DR4/MSMS0/SI803.WAV,the,40280,41640
data/TRAIN/DR4/MSMS0/SI803.WAV,maximum,41640,51136
data/TRAIN/DR4/MSMS0/SX173.WAV,whoever,1924,5960
data/TRAIN/DR4/MSMS0/SX173.WAV,cooperates,5960,16640
